Word,POS,Frequency
aura,NOUN,4
confoederatio,NOUN,4
arcus,NOUN,4
aristoteles,ADJ,4
reparato,VERB,4
renouatio,NOUN,4
uua,ADV,4
labrusca,NOUN,4
fructiferus,ADJ,4
tueor,VERB,4
confectio,NOUN,4
transsumo,VERB,4
praeuenio,ADJ,4
ethicus,ADJ,4
compositio,NOUN,4
diligibilis,ADJ,4
cognoscibilis,ADJ,4
uicissitudo,NOUN,4
operarius,NOUN,4
intercedo,NOUN,4
diuinatio,NOUN,4
robustus,ADJ,4
eremita,VERB,4
consenso,VERB,4
moror,VERB,4
indulgeo,NOUN,4
holocaustum,NOUN,4
murmur,NOUN,4
clericalis,ADJ,4
matrimonialis,ADJ,4
putredo,NOUN,4
nequus,ADJ,4
dioecesis,NOUN,4
ritus,NOUN,4
tobia,NOUN,4
plebanus,ADJ,4
oportunus,ADJ,4
uigilo,NOUN,4
cantilena,NOUN,4
falso,VERB,4
iuramentum,NOUN,4
lis,NOUN,4
christiformia,NOUN,4
maliuolus,NOUN,4
oboedientis,VERB,4
azymus,NOUN,4
decoquo,ADV,4
sublevatio,NOUN,4
aureolus,NOUN,4
primitiae,NOUN,4
simon,ADJ,4
promptus,ADJ,4
jesus,ADJ,4
asto,NOUN,4
praetorium,NOUN,4
accusatio,NOUN,4
emendo,VERB,4
capitalis,ADJ,4
imparticipabilis,ADJ,4
fornicarius,ADJ,4
elico,VERB,4
praeordino,ADV,4
confudo,NOUN,4
massa,NOUN,4
quaestus,NOUN,4
elemosyna,NOUN,4
fundus,NOUN,4
rego,NOUN,4
tortuosus,ADJ,4
obscuritas,NOUN,4
puluis,NOUN,4
specula,NOUN,4
harmonicus,ADJ,4
necto,ADJ,4
resono,ADJ,4
scholaris,ADJ,4
cooperator,NOUN,4
frux,NOUN,4
porto,ADJ,4
balsamum,NOUN,4
infantia,NOUN,4
conuertibilis,ADJ,4
contristo,ADJ,4
beatis,ADJ,4
praeconium,NOUN,4
potentus,VERB,4
jsum,NOUN,4
tenendus,VERB,4
fraternus,ADJ,4
triumphator,NOUN,4
urbs,NOUN,4
crudelitas,NOUN,4
colloco,NOUN,4
iracundia,NOUN,4
nato,VERB,4
incolatus,VERB,4
pharao,NOUN,4
deduco,NOUN,4
ecclesiass,ADJ,4
coarto,VERB,4
frons,NOUN,4
polus,NOUN,4
miseratio,NOUN,4
exoro,VERB,4
guallendo,VERB,4
dormiens,VERB,4
baptismalis,ADJ,4
impinguo,ADJ,4
nociuus,ADJ,4
cremabilis,ADJ,4
satisfactorius,ADJ,4
reatus,NOUN,4
poenalis,ADJ,4
pompa,NOUN,4
membrum,ADJ,4
uitrum,NOUN,4
rectifico,ADV,4
arduus,ADJ,4
concomitor,NOUN,4
thema,ADJ,4
assensus,NOUN,4
siccus,ADJ,4
haeresis,NOUN,4
cultus,VERB,4
exercito,VERB,4
articulum,NOUN,4
plenissimus,ADJ,4
impetratio,NOUN,4
imito,VERB,4
firmamentum,ADJ,4
monstro,NOUN,4
ducatus,NOUN,4
perpetuitas,NOUN,4
spiratio,NOUN,4
immensitas,NOUN,4
purior,ADJ,4
ambitus,NOUN,4
legens,VERB,4
uolatus,VERB,4
clamo,NOUN,4
tonitruum,NOUN,4
uitulus,NOUN,4
supremitas,NOUN,4
definitio,NOUN,4
relatio,NOUN,4
obsto,ADV,4
rationabilitas,NOUN,4
rebello,NOUN,4
parvifacio,VERB,4
separo,ADV,4
iudicandus,VERB,4
deiformus,ADJ,4
perpetro,ADV,4
incurabilis,ADJ,4
abscisio,NOUN,4
praeputium,NOUN,4
exemplaris,ADJ,4
aduocatus,VERB,4
assequo,ADV,4
hordeaceus,NOUN,4
loo,NOUN,4
aduersitas,NOUN,4
nauigo,NOUN,4
sinus,NOUN,4
conuinco,NOUN,4
captura,NOUN,4
iactantia,NOUN,4
traha,VERB,4
occupo,VERB,4
prospicio,VERB,4
facultas,NOUN,4
opero,VERB,4
pretiosissimus,ADJ,4
scando,VERB,4
propositio,NOUN,4
mendosus,ADJ,4
discordo,NOUN,4
fauor,NOUN,4
hypocrisis,NOUN,4
synodus,NOUN,4
inconsumptibilis,ADJ,4
aeger,ADJ,4
arrus,NOUN,4
arra,NOUN,4
eunuchus,NOUN,4
apertio,NOUN,4
moreo,ADJ,4
solido,ADJ,4
intellectus,VERB,4
intellegentia,VERB,4
grammaticus,NOUN,4
fugiendus,VERB,4
uter,DET,4
zodiacus,NOUN,4
odoro,NOUN,4
ignominia,NOUN,4
obstinatio,NOUN,4
corripio,VERB,4
hugo,VERB,4
turpitudo,NOUN,4
chrysostomus,NOUN,4
assigno,NOUN,4
saepes,NOUN,4
studiosus,ADJ,4
conuiuium,NOUN,4
inhonestus,ADJ,4
inordinatio,NOUN,4
carentia,NOUN,4
adumlo,NOUN,4
imperterrio,ADJ,4
incuruo,ADJ,4
offensio,NOUN,4
exstinctus,VERB,4
diminutio,NOUN,4
obseruatio,NOUN,4
totalitas,NOUN,4
coquo,ADJ,4
nuptialis,ADJ,4
rubeus,ADJ,4
durities,NOUN,4
delinquo,PRON,4
bar,VERB,4
agonium,NOUN,4
misereo,VERB,4
convenio,VERB,4
israelis,ADJ,4
descensio,NOUN,4
inflo,ADJ,4
infinibilis,ADJ,4
emmaus,NOUN,4
retributor,NOUN,4
abrenuntiatio,NOUN,4
potentatus,VERB,4
aristotelicus,ADJ,4
fingo,NOUN,4
nigrus,ADJ,4
competo,NOUN,4
subico,VERB,4
secta,VERB,4
indoctus,VERB,4
lotus,VERB,4
dubitatio,NOUN,4
lapideus,ADJ,4
conatus,VERB,4
exsto,VERB,4
spolio,NOUN,4
densitas,NOUN,4
frequento,VERB,4
evacuo,ADJ,4
iob,ADV,4
cayphan,NOUN,4
distraho,VERB,4
lauacrum,NOUN,4
fenum,NOUN,4
bladum,ADJ,4
nazare,VERB,4
ignominiosis,NOUN,4
patibulum,NOUN,4
magdalene,NOUN,4
jacob,AUX,4
diluculum,NOUN,4
magdalena,NOUN,4
invenio,VERB,4
igno,ADJ,4
spolium,NOUN,4
phoenix,NOUN,4
frumentum,NOUN,4
standus,VERB,4
uelo,NOUN,4
liberalis,ADJ,4
sinceritas,NOUN,4
uiaticum,ADJ,4
succingo,ADJ,4
redembo,VERB,4
lilium,ADJ,4
libanus,ADJ,4
caeco,ADJ,4
medeor,VERB,4
uelocitas,NOUN,4
tepiditas,NOUN,4
apollo,NOUN,4
interrogo,X,4
cubiculum,NOUN,4
famulatus,VERB,4
profundo,VERB,4
fastidio,NOUN,4
stipo,NOUN,4
sufficientia,NOUN,4
duellum,NOUN,4
oporteo,NOUN,4
litteralis,ADJ,4
iuvo,VERB,4
superuestio,ADV,4
innouatio,NOUN,4
diuisibilis,ADJ,4
concertatio,NOUN,4
iius,ADJ,4
reprehensibilis,ADJ,4
pauperus,ADJ,4
fastidium,NOUN,4
rigor,NOUN,4
accresco,VERB,4
interminabilis,ADJ,4
clipeus,NOUN,4
discretiua,ADJ,4
dionysium,NOUN,4
albertus,VERB,4
paruitas,NOUN,4
praegusto,NOUN,4
uallis,ADJ,4
uiuax,ADJ,4
addico,VERB,4
antiquitas,NOUN,4
hiems,NOUN,4
reporto,ADJ,4
illuminator,NOUN,4
humillimus,ADJ,4
peculiaris,NOUN,4
subtractio,NOUN,4
expressibilis,ADJ,4
flo,NOUN,4
requiis,NOUN,4
regia,ADJ,4
logicus,ADJ,4
mineralis,ADJ,4
cupreus,ADJ,4
transmuto,ADV,4
uireo,NOUN,4
gradualis,ADJ,4
conuentus,NOUN,4
uulgus,NOUN,4
congelo,NOUN,4
subsistentia,NOUN,4
praemio,NOUN,4
assertio,NOUN,4
passibilis,ADJ,4
aemulatio,NOUN,4
deglutio,NOUN,4
procuro,VERB,4
prudentus,ADJ,4
inspicio,VERB,4
praedestinatio,NOUN,4
turkus,NOUN,4
inauditus,ADJ,4
fortus,NOUN,4
nequam,ADJ,4
caerimonialis,ADJ,4
immensurabilis,ADJ,4
accipiendus,VERB,4
abraha,NOUN,4
gratiosissimus,ADJ,4
fluo,DET,4
miraculo,NOUN,4
philippus,ADJ,4
cognitor,NOUN,4
apporto,VERB,4
raptum,VERB,4
amatus,VERB,4
fecundis,ADJ,4
explicabilis,ADJ,4
demo,NOUN,4
lazo,ADJ,4
fortifico,VERB,4
recito,ADV,4
italicus,ADJ,4
elisabeth,ADJ,4
zacharium,NOUN,4
samson,ADJ,4
samuelis,ADJ,4
usualis,ADJ,4
iiium,ADJ,4
improportionalis,ADJ,4
subiungo,INTJ,4
exceptio,NOUN,4
suspicio,NOUN,4
assuefacio,VERB,4
paries,NOUN,4
derideo,VERB,4
acceptabilis,ADJ,4
coagulo,NOUN,4
supposito,NOUN,4
floreo,ADJ,4
peritia,NOUN,4
nisus,VERB,4
spargo,ADV,4
ratiocinatiuus,ADJ,4
marcesco,VERB,4
observator,NOUN,4
punctum,NOUN,4
circumscribo,VERB,4
idealis,ADJ,4
almanus,NOUN,4
apotelesma,NOUN,4
consequentia,NOUN,4
praesidentia,NOUN,4
loricus,ADJ,4
apokalypdo,NOUN,4
incorporatio,NOUN,4
comperio,NOUN,4
leoninus,NOUN,4
discurro,NOUN,4
turbatiuus,ADJ,4
nonunus,ADJ,4
iubilus,NOUN,4
saliua,ADJ,4
michaelus,ADJ,4
separo,ADP,4
praecello,NOUN,4
obsideo,VERB,4
hierosolyma,ADJ,4
ramus,NOUN,4
adfero,VERB,4
excommunico,NOUN,4
dissipatio,NOUN,4
usurpatio,NOUN,4
molo,NOUN,4
gemo,NOUN,4
tinnio,NOUN,4
delibero,ADV,4
honesto,ADJ,4
prophetissa,NOUN,4
pallio,NOUN,4
leviticus,ADJ,4
amygdalum,NOUN,4
pellicula,NOUN,4
modificatio,NOUN,4
sobrius,ADV,4
muliercula,NOUN,4
messor,NOUN,4
luna,ADJ,4
edictum,NOUN,4
delego,VERB,4
idolatria,ADJ,4
diana,ADJ,4
hirsutus,VERB,4
formatiuus,ADJ,4
affirmatio,NOUN,4
collecta,VERB,4
supersemino,ADJ,4
sator,NOUN,4
domina,ADJ,4
aurichalcum,ADJ,4
obduratio,NOUN,4
immoderatus,ADJ,4
nummus,NOUN,4
uenditio,NOUN,4
matthia,NOUN,4
ferer,VERB,4
camera,NOUN,4
jerosolyma,ADJ,4
praeceptum,VERB,3
expecto,VERB,3
barbarus,ADJ,3
uilior,ADJ,3
amicus,ADJ,3
ammoneo,VERB,3
euaporatio,NOUN,3
exsurgo,NOUN,3
natalis,NOUN,3
andreus,NOUN,3
dimensiue,ADV,3
praegusto,ADV,3
mandatum,VERB,3
distinguo,ADV,3
dionysius,ADV,3
transmuto,ADP,3
resuscito,NOUN,3
custodiendus,VERB,3
alacritas,NOUN,3
hastiludius,ADV,3
asper,ADV,3
tinea,NOUN,3
dirigo,DET,3
obliuio,NOUN,3
conseruatiuus,ADJ,3
guerra,NOUN,3
devotis,ADJ,3
pauso,VERB,3
quadruplex,ADJ,3
praecipuus,ADJ,3
abstineo,ADJ,3
occisio,NOUN,3
infamo,ADJ,3
terribilior,ADJ,3
foetidus,ADJ,3
abiectus,VERB,3
sciolus,NOUN,3
glorifico,ADJ,3
tribulus,NOUN,3
obsto,VERB,3
redimo,DET,3
divinalis,ADJ,3
astringo,ADJ,3
apis,NOUN,3
lychnus,ADJ,3
tepidus,ADJ,3
gradior,ADJ,3
missus,NOUN,3
primatus,VERB,3
chorea,ADJ,3
orno,NOUN,3
uacuitas,NOUN,3
ornatissimus,ADJ,3
dono,VERB,3
subventio,NOUN,3
socialis,ADJ,3
prosperitas,NOUN,3
replico,VERB,3
salutifer,NOUN,3
converdo,NOUN,3
carneus,ADJ,3
uirginea,NOUN,3
habitus,NOUN,3
hypostaticus,ADJ,3
subiectum,VERB,3
inconfusus,ADJ,3
denominatio,NOUN,3
prouenio,NOUN,3
incredibilis,ADJ,3
credibilis,ADJ,3
insto,VERB,3
consubstantialitas,NOUN,3
manichaeus,ADJ,3
nestorius,NOUN,3
eutyches,NOUN,3
pentecoste,ADV,3
diuido,NOUN,3
haedus,NOUN,3
admixtus,VERB,3
bonaventur,VERB,3
adaptatio,NOUN,3
generatiuus,ADJ,3
ostensibilis,ADJ,3
propago,NOUN,3
cherub,PROPN,3
refugium,ADJ,3
aspero,ADJ,3
terribilus,NOUN,3
pinguedo,ADJ,3
chirographum,NOUN,3
deiformis,ADJ,3
glorior,VERB,3
suasio,NOUN,3
clarissimus,ADJ,3
praecipito,VERB,3
fraudulentus,ADJ,3
aspis,NOUN,3
diuturnitas,NOUN,3
uicarius,ADJ,3
pontificalis,ADJ,3
exhortor,VERB,3
uiuendus,VERB,3
odiosus,ADJ,3
profiteor,VERB,3
dedico,VERB,3
praenarro,NOUN,3
praeesso,VERB,3
fulgidus,ADJ,3
inconceptibilis,ADJ,3
secerno,VERB,3
dispositor,NOUN,3
uerbigena,ADJ,3
dulcus,ADJ,3
sabaoth,NOUN,3
correlatiuus,ADJ,3
deifico,ADJ,3
basilium,NOUN,3
factor,NOUN,3
sibyllum,NOUN,3
opifex,NOUN,3
inuestigo,ADV,3
innascor,VERB,3
contemplator,NOUN,3
aptissimus,ADJ,3
rebellius,DET,3
advoco,VERB,3
exodus,ADJ,3
impulsus,NOUN,3
deludo,NOUN,3
praedestino,VERB,3
egero,VERB,3
insurgo,ADV,3
suspectus,NOUN,3
discutio,NOUN,3
idoneus,ADJ,3
beneplacitum,NOUN,3
invineo,ADJ,3
suauissimus,ADJ,3
subigo,NOUN,3
cesso,ADV,3
offusco,NOUN,3
tenebrositas,VERB,3
subintro,NOUN,3
cadendus,VERB,3
uegetativae,ADJ,3
infeco,ADJ,3
corruptus,VERB,3
superliminare,ADJ,3
postis,NOUN,3
medicina,NOUN,3
accidens,VERB,3
superuestio,NOUN,3
insector,NOUN,3
tusculanus,ADJ,3
io,ADV,3
excello,VERB,3
masculinus,ADJ,3
communicabilis,ADJ,3
rhetoricus,ADJ,3
praeposio,NOUN,3
limes,NOUN,3
brixinendo,VERB,3
sanctimonia,ADJ,3
missale,NOUN,3
applico,ADV,3
incantatio,NOUN,3
unanimitas,ADJ,3
monachalis,ADJ,3
administro,VERB,3
monach,ADJ,3
scelus,NOUN,3
absolutio,NOUN,3
attineo,VERB,3
celebro,VERB,3
prohibitio,NOUN,3
cognatio,NOUN,3
proclamatio,NOUN,3
sustentatio,NOUN,3
cohabito,VERB,3
residuus,ADJ,3
popularis,ADJ,3
lasciuio,NOUN,3
chorizo,NOUN,3
loquo,NOUN,3
impudicus,ADJ,3
isidorus,NOUN,3
iocosus,ADJ,3
periurium,NOUN,3
praemeditor,NOUN,3
compesco,VERB,3
tangendus,VERB,3
hugo,DET,3
solitudo,NOUN,3
hilare,VERB,3
reuersio,NOUN,3
caducus,ADJ,3
nihilum,ADJ,3
dissolutio,NOUN,3
lazo,NOUN,3
loculus,NOUN,3
hospitium,NOUN,3
jerusalis,NOUN,3
gallus,NOUN,3
torreo,NOUN,3
jesus,NOUN,3
inicio,NOUN,3
uelum,NOUN,3
lancea,NOUN,3
adsisto,VERB,3
corintha,NOUN,3
tiueo,VERB,3
indubitas,DET,3
scismaticus,ADJ,3
intereo,VERB,3
expurgo,ADV,3
nundus,ADJ,3
reformatio,NOUN,3
impudicitia,NOUN,3
potus,VERB,3
alligatio,NOUN,3
saturnum,NOUN,3
gressus,NOUN,3
tuscanellus,NOUN,3
effugio,NOUN,3
agius,VERB,3
coinquino,VERB,3
scrutor,NOUN,3
libanus,NOUN,3
exeundus,VERB,3
confringo,ADP,3
recogito,VERB,3
infligo,VERB,3
deuteronomium,ADJ,3
uua,PRON,3
acerbus,ADJ,3
tortor,NOUN,3
farina,NOUN,3
decoquo,ADJ,3
inscriptio,NOUN,3
ceno,NOUN,3
investigo,NOUN,3
numero,ADV,3
crastinus,ADJ,3
corruo,ADJ,3
adulo,NOUN,3
ramifico,VERB,3
appropriao,ADP,3
gratuitus,ADJ,3
sufficientia,ADJ,3
integritas,NOUN,3
rancor,ADJ,3
elongo,ADV,3
praelatio,NOUN,3
sanctitudo,NOUN,3
acceptatio,NOUN,3
appretio,NOUN,3
sensitivus,ADJ,3
floridus,ADJ,3
mitus,NOUN,3
ligneus,ADJ,3
gregorius,ADJ,3
incommodum,ADJ,3
pilus,NOUN,3
risus,ADJ,3
lugeo,ADJ,3
affligo,NOUN,3
balneum,NOUN,3
gelo,NOUN,3
submergo,NOUN,3
sobrius,ADJ,3
deprimo,ADJ,3
mercor,VERB,3
corinthius,ADJ,3
oliua,NOUN,3
uincio,NOUN,3
lugeo,NOUN,3
perdendus,VERB,3
salamandra,ADJ,3
strenuus,ADJ,3
fuga,NOUN,3
molestia,NOUN,3
febris,ADJ,3
prandium,NOUN,3
oblo,NOUN,3
examen,NOUN,3
scoria,NOUN,3
euolo,NOUN,3
obstaculum,NOUN,3
uro,DET,3
haereo,VERB,3
releuo,VERB,3
deificus,ADJ,3
insipientia,NOUN,3
cubile,NOUN,3
vestio,NOUN,3
precor,VERB,3
recreatio,NOUN,3
desiderandus,VERB,3
grauissimus,ADJ,3
probabilis,ADJ,3
suauis,ADJ,3
ignifico,ADJ,3
ignarus,ADJ,3
extorqueo,VERB,3
iaculum,NOUN,3
debitum,NOUN,3
ueneratio,NOUN,3
prostratio,NOUN,3
reliquiae,NOUN,3
tollendus,VERB,3
incapacitas,NOUN,3
propitiatoris,NOUN,3
orientalis,ADJ,3
dialecticus,NOUN,3
primordialis,ADJ,3
luceo,VERB,3
magnificus,ADJ,3
uetula,NOUN,3
restauro,VERB,3
saeuio,NOUN,3
paterfamilias,NOUN,3
leo,ADJ,3
inaestimabilis,ADJ,3
fineo,NOUN,3
omnisciens,VERB,3
potentissio,NOUN,3
agius,ADJ,3
merus,NOUN,3
efficax,ADJ,3
fabrifico,NOUN,3
cesso,DET,3
conceptibilis,ADJ,3
capacus,NOUN,3
malivolentia,NOUN,3
simulatio,NOUN,3
innocentia,ADJ,3
propalo,VERB,3
palpabilis,ADJ,3
peregrinus,ADJ,3
hortulanus,NOUN,3
imperatiuus,ADJ,3
conregno,NOUN,3
ineptus,ADJ,3
assum,VERB,3
diuerto,ADJ,3
sector,NOUN,3
pascui,NOUN,3
propitiator,NOUN,3
iustifico,VERB,3
expiatio,NOUN,3
elemento,NOUN,3
nuditas,NOUN,3
reperibilis,ADJ,3
fragmentum,NOUN,3
adauco,NOUN,3
hordeaceus,ADJ,3
cardinalis,NOUN,3
ludo,NOUN,3
chorda,NOUN,3
praesumpteolo,VERB,3
nazareth,NOUN,3
uirgula,NOUN,3
sanabilis,ADJ,3
milevitanus,ADJ,3
anneo,ADJ,3
uicarius,NOUN,3
pluralis,ADJ,3
praestigium,NOUN,3
exorcista,NOUN,3
humecto,NOUN,3
traditor,NOUN,3
tunica,NOUN,3
bernardus,ADJ,3
gulosus,ADJ,3
praeordino,ADJ,3
nauicula,NOUN,3
fluctuo,ADJ,3
determinatio,NOUN,3
petrus,VERB,3
tuscanilla,ADJ,3
tangibilis,ADJ,3
praecurro,NOUN,3
obfusco,ADJ,3
deprimo,VERB,3
inuincibilis,ADJ,3
accensus,NOUN,3
prodigium,NOUN,3
interfectio,NOUN,3
intuendus,VERB,3
multiformis,ADJ,3
felicitor,NOUN,3
aerumnosus,ADJ,3
obtenebro,VERB,3
innocentissimus,ADJ,3
indispositio,NOUN,3
degustatio,NOUN,3
mathematica,ADJ,3
incantator,NOUN,3
penuria,NOUN,3
detego,VERB,3
mentior,VERB,3
durior,ADJ,3
lupinus,NOUN,3
mordeo,VERB,3
comedo,NOUN,3
threnus,NOUN,3
excido,NOUN,3
excido,ADJ,3
interpres,NOUN,3
contractus,VERB,3
erro,VERB,3
apotheca,NOUN,3
uigor,ADJ,3
incontrago,ADJ,3
adolescentia,NOUN,3
adolescentula,NOUN,3
obsequor,VERB,3
gabrielis,ADJ,3
deiformae,NOUN,3
limus,NOUN,3
obstupesco,VERB,3
disproportio,NOUN,3
instructus,VERB,3
lunaris,NOUN,3
stellaris,ADJ,3
nimietas,NOUN,3
amictus,VERB,3
discolor,NOUN,3
transeo,ADP,3
contagio,ADJ,3
itero,VERB,3
lasciuus,ADJ,3
bellator,NOUN,3
sagena,NOUN,3
uilissimus,ADJ,3
stridor,NOUN,3
intercido,ADJ,3
cruciatus,NOUN,3
deformo,NOUN,3
fruor,VERB,3
demereo,VERB,3
refrigero,NOUN,3
cremo,ADJ,3
intentus,VERB,3
igneus,ADJ,3
uelox,ADJ,3
imputo,ADJ,3
decedo,VERB,3
susceptio,NOUN,3
prosperus,ADJ,3
nardus,NOUN,3
nardum,NOUN,3
delicatus,ADJ,3
seds,NOUN,3
cognatus,VERB,3
uolito,VERB,3
langueo,NOUN,3
flatus,NOUN,3
aestas,NOUN,3
funis,NOUN,3
subtilissimus,ADJ,3
incomparabilis,ADJ,3
respiciio,ADP,3
profundior,ADJ,3
amica,NOUN,3
primitivus,ADJ,3
lascivius,ADV,3
praetendo,VERB,3
uegeto,VERB,3
centenarius,ADV,3
calamitas,NOUN,3
uicina,ADJ,3
scholar,VERB,3
habitabilis,ADJ,3
calvaria,NOUN,3
humilus,ADJ,3
informatio,NOUN,3
sacrifico,ADJ,3
consto,NOUN,3
infectus,VERB,3
circumciso,VERB,3
coniunctior,ADJ,3
propinquior,ADJ,3
impropero,VERB,3
immergo,ADV,3
conficio,NOUN,3
seriosus,ADJ,3
capacios,NOUN,3
paedagogus,NOUN,3
moles,NOUN,3
reverentia,NOUN,3
satanus,NOUN,3
temptandus,VERB,3
intimo,ADJ,3
seductor,NOUN,3
praeparatio,NOUN,3
fabrilis,ADJ,3
senesco,VERB,3
famesco,NOUN,3
pastus,NOUN,3
frequento,ADV,3
exalto,NOUN,3
scorpio,NOUN,3
malchus,ADJ,3
intromitto,VERB,3
translo,VERB,3
relatus,VERB,3
tenacitas,NOUN,3
colo,NOUN,3
filiolus,NOUN,3
exposco,VERB,3
seminatio,NOUN,3
seminalis,ADJ,3
suauitas,VERB,3
salome,NOUN,3
matthaes,NOUN,3
consolo,VERB,3
maestissimus,ADJ,3
perforo,NOUN,3
psalterium,NOUN,3
osea,NOUN,3
jona,NOUN,3
illaesus,VERB,3
ceruus,ADJ,3
iunus,ADJ,3
caliginosus,ADJ,3
percussio,NOUN,3
reicio,NOUN,3
tumulus,NOUN,3
mano,NOUN,3
uelamen,NOUN,3
prolatio,NOUN,3
transformo,NOUN,3
agrestis,ADJ,3
unda,NOUN,3
temeritas,NOUN,3
reuerto,VERB,3
supplico,ADV,3
culpabilis,ADJ,3
uirginalis,ADJ,3
habilis,ADJ,3
amoenus,ADJ,3
transcendo,VERB,3
fistula,NOUN,3
amoenitas,NOUN,3
stabilio,ADJ,3
promo,NOUN,3
adventitia,NOUN,3
aduentitius,ADV,3
mixtio,NOUN,3
consimilis,ADJ,3
alexander,NOUN,3
usurpo,VERB,3
arrogo,NOUN,3
sauls,VERB,3
regen,NOUN,3
eleuo,NOUN,3
cassianus,ADJ,3
consulo,VERB,3
scruto,ADJ,3
figmentum,NOUN,3
eloquentia,NOUN,3
expuldo,VERB,3
aestimatio,NOUN,3
postulatio,NOUN,3
insisto,VERB,3
catena,NOUN,3
pernocto,VERB,3
beniuolus,ADJ,3
conqueror,NOUN,3
libitus,VERB,3
liquefacio,ADJ,3
rigidus,ADJ,3
cado,NOUN,3
directus,VERB,3
ruptura,NOUN,3
smyrnus,ADJ,3
superbio,ADV,3
suecius,ADV,3
uituperium,NOUN,3
mercenarius,NOUN,3
administro,NOUN,3
pseudoapostolus,NOUN,3
aenigma,ADJ,3
rotunditas,NOUN,3
inspiro,DET,3
individualis,ADJ,3
stimulo,ADJ,3
ignosco,VERB,3
mammonus,NOUN,3
instinctus,VERB,3
taurus,NOUN,3
periodus,ADJ,3
foenum,NOUN,3
nascentia,NOUN,3
domificator,NOUN,3
appositio,NOUN,3
sollicitatio,NOUN,3
turbidus,ADJ,3
glorifico,NOUN,3
defecteolo,NOUN,3
unitrina,ADJ,3
inuestigatio,NOUN,3
praeseruo,ADJ,3
galilaeus,NOUN,3
dulcor,ADJ,3
gaus,ADJ,3
recidiuus,ADJ,3
copiositas,NOUN,3
superexalto,ADJ,3
copia,NOUN,3
occumbo,VERB,3
omitto,VERB,3
diaphanus,NOUN,3
terminabilis,ADJ,3
uocalitas,NOUN,3
formosus,ADJ,3
speculatiuus,ADJ,3
practicus,ADJ,3
medicinus,NOUN,3
supersubstantialis,ADJ,3
praesentia,NOUN,3
inflexibilis,ADJ,3
aldobrandi,VERB,3
elevo,ADV,3
hasta,NOUN,3
mundatio,NOUN,3
designo,VERB,3
aldobrandynus,ADJ,3
obsecratio,NOUN,3
quies,DET,3
dependentia,NOUN,3
blanditia,NOUN,3
extremus,ADJ,3
peraequalis,ADJ,3
inperscrutabilis,ADJ,3
fugax,ADJ,3
substantialitas,NOUN,3
tuo,DET,3
inductio,NOUN,3
deprecor,VERB,3
impermisceo,VERB,3
pateo,VERB,3
concipio,PUNCT,3
aqueus,NOUN,3
aereus,ADJ,3
uerecundia,NOUN,3
fidelus,NOUN,3
explano,VERB,3
circumferentia,NOUN,3
damasco,VERB,3
adscribo,VERB,3
haereditas,NOUN,3
rana,NOUN,3
emo,SCONJ,3
stagneus,ADJ,3
attractiuus,ADJ,3
galanga,ADJ,3
pirus,ADJ,3
biennium,NOUN,3
possedo,VERB,3
subripio,VERB,3
umor,NOUN,3
egrediendus,VERB,3
aduoco,NOUN,3
israeli,NOUN,3
uall,NOUN,3
placidus,ADJ,3
excellentis,VERB,3
decresco,VERB,3
molendinum,NOUN,3
decoctio,NOUN,3
maturo,ADJ,3
palliatus,VERB,3
senium,NOUN,3
abominatio,NOUN,3
perennis,ADJ,3
lapsus,VERB,3
adiuvo,VERB,3
comparabilis,ADJ,3
permixtio,NOUN,3
proportiono,NOUN,3
attestor,NOUN,3
ambulo,NOUN,3
consequor,ADJ,3
restauro,NOUN,3
cognatus,ADJ,3
adaequo,ADJ,3
longanimitas,NOUN,3
aequus,ADJ,3
caementum,NOUN,3
biblia,ADJ,3
macchabaeus,ADJ,3
gentilitas,NOUN,3
impraegno,NOUN,3
carta,NOUN,3
calamus,NOUN,3
roma,ADJ,3
machina,NOUN,3
praenuntio,NOUN,3
ordinarius,ADJ,3
defensor,NOUN,3
fluidus,ADJ,3
perfunctorius,ADJ,3
vinco,VERB,3
circumfero,ADV,3
prostro,DET,3
irritus,VERB,3
distributor,NOUN,3
circulatio,NOUN,3
interrogo,ADV,3
uulgaris,ADJ,3
evangelicus,ADJ,3
territorium,NOUN,3
seculum,NOUN,3
agonizo,VERB,3
no,ADP,3
regulo,NOUN,3
insula,NOUN,3
adsum,NOUN,3
tuscanellus,ADJ,3
nex,NOUN,3
perdo,PROPN,3
numisma,NOUN,3
egressio,NOUN,3
stephanus,ADJ,3
obviatio,NOUN,3
elisabeth,PROPN,3
isaac,ADV,3
blandimentum,NOUN,3
ualens,VERB,3
uiolentus,ADJ,3
prorumpo,ADV,3
tener,ADJ,3
septimana,NOUN,3
malachius,ADJ,3
physica,ADJ,3
capeo,VERB,3
procreo,VERB,3
lignarius,NOUN,3
interrogo,NOUN,3
foueo,NOUN,3
audiio,VERB,3
celebro,NOUN,3
oreo,ADJ,3
prauitas,NOUN,3
indo,VERB,3
coactio,NOUN,3
phaedo,NOUN,3
caesar,NOUN,3
speculum,ADJ,3
splendesco,ADJ,3
didico,VERB,3
pactor,NOUN,3
generosus,ADJ,3
ouum,ADJ,3
ezechielis,ADJ,3
israeliticus,ADJ,3
incogno,ADJ,3
fungor,VERB,3
opacus,NOUN,3
tempero,ADV,3
extensus,VERB,3
uniuersus,NOUN,3
fluctuo,VERB,3
decerno,VERB,3
plumbum,NOUN,3
